season,week,celebrity_name,vote_share_est,std_dev,ci_width_95,judge_score,base_popularity,perf_share,is_eliminated
5,3,Marie Osmond,0.18681977507144543,0.054778698885533016,0.21338905661625332,26.0,0.20470817314040343,0.1087866108786611,False
5,3,Helio Castroneves,0.24477188862396412,0.06055535803767299,0.23840233104540234,24.0,0.27786092927150446,0.100418410041841,False
5,3,Cameron Mathison,0.07360196479159468,0.036602831940674534,0.1389447178617094,23.0,0.06681710434439714,0.09623430962343096,False
5,3,Floyd Mayweather Jr. ,0.03292544111338134,0.02335819830974168,0.08891011320169889,21.0,0.012409958119686728,0.08786610878661087,False
5,3,Mark Cuban,0.04884098738571669,0.028557808538975778,0.10948924581543262,20.0,0.0346742371348955,0.08368200836820083,False
5,3,Wayne Newton,0.018049412351200115,0.010749806322273906,0.04059162571458724,18.0,0.025952835620514165,0.07531380753138076,True
5,4,Sabrina Bryan,0.03827811967425455,0.026662394091166976,0.10192176623504463,30.0,0.014848490789161421,0.1282051282051282,False
5,4,Cameron Mathison,0.07837192420085584,0.03699446418148285,0.1421014383285356,27.0,0.06859740142764317,0.11538461538461539,False
5,4,Helio Castroneves,0.2505746027851087,0.0605569231855695,0.23528521596536664,27.0,0.285264348003636,0.11538461538461539,False
5,4,Jennie Garth,0.11145347434071792,0.043967874087604,0.16756178427272883,27.0,0.10981092718516336,0.11538461538461539,False
5,4,Jane Seymour,0.06184540730368407,0.03299297988075534,0.12590337255195322,26.0,0.04858731081693041,0.1111111111111111,False
5,4,Marie Osmond,0.19131555743728587,0.05500145169351345,0.2145823558881431,26.0,0.21016248558232006,0.1111111111111111,False
5,4,Mel B,0.19373510310070352,0.05486508424370077,0.21213398872220884,26.0,0.21439031403010844,0.1111111111111111,False
5,4,Floyd Mayweather Jr. ,0.017436991655921,0.011640683242887175,0.042965227449684285,23.0,0.012740613158699001,0.09829059829059829,True
5,4,Mark Cuban,0.056988819501468696,0.029230137801392168,0.11241835682076139,22.0,0.035598109006338134,0.09401709401709402,False
5,5,Mel B,0.20465609187544592,0.05640379566278297,0.21813173180502865,29.0,0.21715702771491707,0.1457286432160804,False
5,5,Sabrina Bryan,0.04390062986636086,0.027491372970430684,0.10422107972021796,28.0,0.015040111025602506,0.1407035175879397,False
5,5,Cameron Mathison,0.08422094322306654,0.03881676115611185,0.14927936549986542,26.0,0.0694826530311532,0.1306532663316583,False
5,5,Jane Seymour,0.06839097986764216,0.03427611070700697,0.13082122020541972,26.0,0.04921433157742229,0.1306532663316583,False
5,5,Jennie Garth,0.11524434744155967,0.044603567215250696,0.1731833718992109,25.0,0.11122804062314287,0.12562814070351758,False
5,5,Helio Castroneves,0.25667806262576365,0.061559672606407385,0.23858810486045262,23.0,0.28894569330591874,0.11557788944723618,False
5,5,Marie Osmond,0.19260145982794685,0.05535045824514641,0.2150012336604749,21.0,0.2128746390092344,0.10552763819095477,False
5,5,Mark Cuban,0.03430748527221464,0.01631657600696924,0.06174505221095638,21.0,0.03605750371260884,0.10552763819095477,True
5,6,Mel B,0.21174888180816828,0.05713057730932406,0.22200339546314085,30.0,0.22528006447614235,0.16666666666666666,False
5,6,Helio Castroneves,0.2691776406513011,0.06169740825938772,0.24167879153779004,28.0,0.2997540770520943,0.15555555555555556,False
5,6,Jennie Garth,0.1222118719239776,0.04573763363627588,0.17457696816470114,27.0,0.11538866794599871,0.15,False
5,6,Cameron Mathison,0.08832858552715726,0.037757432366899546,0.14474682099623956,25.0,0.07208174066271018,0.1388888888888889,False
5,6,Sabrina Bryan,0.02538008141780255,0.015054027355923925,0.05642560427534467,25.0,0.015602705642223732,0.1388888888888889,True
5,6,Marie Osmond,0.20144222852102295,0.05558926512471278,0.21474979507695294,23.0,0.22083748753594495,0.12777777777777777,False
5,6,Jane Seymour,0.08171071015057049,0.032541920184072023,0.12602386779750202,22.0,0.05105525668488576,0.12222222222222222,False
5,7,Mel B,0.21897903136963184,0.05804094307066269,0.22594429900703744,27.0,0.22885075544942016,0.17307692307692307,False
5,7,Jennie Garth,0.13162397237830092,0.04523570793475792,0.17333844866149287,26.5,0.1172175793324164,0.16987179487179488,False
5,7,Helio Castroneves,0.2768161168403934,0.06273571401777656,0.24497266767828735,26.0,0.30450518176978,0.16666666666666666,False
5,7,Marie Osmond,0.2134401610313752,0.057423053451349904,0.22350943028611553,26.0,0.22433776362623992,0.16666666666666666,False
5,7,Cameron Mathison,0.1048380119384367,0.037988906290382714,0.14818573261196816,25.5,0.0732242368765718,0.16346153846153846,False
5,7,Jane Seymour,0.0543027064418606,0.022467453317075305,0.08560678820936472,25.0,0.05186448294557164,0.16025641025641027,True
5,8,Helio Castroneves,0.3003069893046385,0.06412707322129176,0.25064182184742734,28.5,0.3211620873731067,0.21673003802281368,False
5,8,Mel B,0.2360592131519933,0.05909546354502286,0.22904598256641864,28.0,0.24136924662456546,0.21292775665399238,False
5,8,Cameron Mathison,0.08141307719798972,0.029119714124149917,0.11204328878852654,25.5,0.0772297161739679,0.19391634980988592,True
5,8,Jennie Garth,0.15292756771913338,0.04448136224608412,0.1742923886088733,25.0,0.12362956267747058,0.19011406844106463,False
5,8,Marie Osmond,0.22929315262624458,0.05677379369181553,0.22044830375522192,24.5,0.23660938715088942,0.18631178707224336,False
5,9,Helio Castroneves,0.33170399911708365,0.06481234328797998,0.25034346938439367,30.0,0.34804121134188437,0.2564102564102564,False
5,9,Mel B,0.2662296068706149,0.0574858482939681,0.22015872992646765,30.0,0.26157024218832586,0.2564102564102564,False
5,9,Jennie Garth,0.13860910003335852,0.03715319896884237,0.14227369260518968,29.0,0.13397653223603176,0.24786324786324787,True
5,9,Marie Osmond,0.2634572939789416,0.05516637104825426,0.2170496541051452,28.0,0.2564120142337579,0.23931623931623933,False
5,10,Mel B,0.3060402928684175,0.039744526910028326,0.15483836493658015,28.3332,0.302035974687485,0.3571422268889026,False
5,10,Helio Castroneves,0.42617882009526314,0.05270740510270346,0.20245805123513766,27.9999,0.4018842725365288,0.35294095402801606,False
5,10,Marie Osmond,0.26778088703632,0.04653604304986319,0.17540346404238696,23.0,0.2960797527759862,0.2899168190830813,False
6,2,Jason Taylor,0.20844718290455844,0.05642512702717668,0.2189365237516715,27.0,0.2333993301570215,0.10505836575875487,False
6,2,Kristi Yamaguchi,0.25583581714084047,0.06093317705259749,0.23576199615859852,27.0,0.2922410330604143,0.10505836575875487,False
6,2,Mario,0.07035114412726812,0.035645002878220006,0.13561921373795469,26.0,0.06251346341384094,0.10116731517509728,False
6,2,Marlee Matlin,0.04324457026159165,0.028207723697473364,0.10747824569771885,24.0,0.030980340638834352,0.0933852140077821,False
6,2,Shannon Elizabeth,0.04923474463926844,0.03053636505093616,0.11550665540127525,24.0,0.03774588471675296,0.0933852140077821,False
6,2,Marissa Jaret Winokur,0.1101544352181828,0.04374258871290597,0.1686803841056932,21.0,0.11749103072103079,0.08171206225680934,False
6,2,Priscilla Presley,0.02449098751803101,0.02166556943088657,0.08122953606455935,21.0,0.01023690341339182,0.08171206225680934,False
6,2,Cristian de la Fuente,0.1723734881551271,0.05338229161507833,0.20638496604875,20.0,0.1954351435695724,0.07782101167315175,False
6,2,Adam Carolla,0.022198283010935297,0.020394717967984786,0.07533142609649748,19.0,0.009252826715323929,0.07392996108949416,False
6,2,Penn Jillette,0.01786590759511259,0.01889092242903257,0.06887138630655926,17.0,0.006804233770931367,0.06614785992217899,True
6,2,Steve Guttenberg,0.018654658897932924,0.018160591201745003,0.06624186757670228,16.0,0.0038074441562308318,0.0622568093385214,False
6,2,Monica Seles,0.007148780531149693,0.011051732681832478,0.03941565735237067,15.0,9.236566665488935e-05,0.058365758754863814,True
6,3,Kristi Yamaguchi,0.2579739134841112,0.06142300818624475,0.23910318052378438,27.0,0.29427049881705425,0.11842105263157894,False
6,3,Priscilla Presley,0.03164977982843425,0.024259775522952404,0.0912928204377876,26.0,0.010307993515674664,0.11403508771929824,False
6,3,Cristian de la Fuente,0.17958146246395812,0.05395934360680009,0.2106042113216343,25.0,0.19679234152143035,0.10964912280701754,False
6,3,Shannon Elizabeth,0.05190695448302504,0.031127982257431373,0.1192611433996228,24.0,0.038008010742261816,0.10526315789473684,False
6,3,Jason Taylor,0.20944929662817785,0.05777287622929032,0.22472981333308872,23.0,0.2350201701301626,0.10087719298245613,False
6,3,Adam Carolla,0.03292488293323908,0.022508772974374626,0.0860712684766738,21.0,0.009317082904039873,0.09210526315789473,False
6,3,Mario,0.06965710191437748,0.03518275350148008,0.134274318417927,21.0,0.0629475877118519,0.09210526315789473,False
6,3,Marlee Matlin,0.04640723520001791,0.028132790150428057,0.1077027873825333,21.0,0.031195483392051204,0.09210526315789473,False
6,3,Steve Guttenberg,0.009122705473925543,0.007496976293629925,0.027707475858034045,21.0,0.003833884924847304,0.09210526315789473,True
6,3,Marissa Jaret Winokur,0.11132666759073366,0.04378561795332468,0.17010899157499182,19.0,0.11830694634062609,0.08333333333333333,False
6,4,Jason Taylor,0.21579402963582145,0.05753188180165504,0.2244407255766187,29.0,0.23592467819730267,0.1288888888888889,False
6,4,Kristi Yamaguchi,0.2639144366459078,0.061942840534617655,0.24110369713725127,29.0,0.2954030400791678,0.1288888888888889,False
6,4,Shannon Elizabeth,0.055942755974454465,0.032435106734286005,0.12267909807595982,28.0,0.03815428989912432,0.12444444444444444,False
6,4,Cristian de la Fuente,0.182008279186453,0.05385251660497252,0.2089813194961199,26.0,0.19754972443183733,0.11555555555555555,False
6,4,Mario,0.07253401643228177,0.03634842985598439,0.13981150886232802,24.0,0.06318985032642173,0.10666666666666667,False
6,4,Marissa Jaret Winokur,0.11666879003374642,0.045040997948357565,0.17473594753928795,24.0,0.11876226720650981,0.10666666666666667,False
6,4,Marlee Matlin,0.04696219301455509,0.029602606140962297,0.11267033623749356,24.0,0.03131554358250557,0.10666666666666667,False
6,4,Priscilla Presley,0.03129032233678975,0.0231589059205047,0.0870665677714335,22.0,0.010347665273574386,0.09777777777777778,False
6,4,Adam Carolla,0.014885176739992019,0.010941090393219968,0.04038702010695543,19.0,0.009352941003556395,0.08444444444444445,True
6,5,Kristi Yamaguchi,0.2687717984361782,0.06117526206900388,0.23792458969861555,29.0,0.2981920123786773,0.14795918367346939,False
6,5,Jason Taylor,0.21945196138396952,0.057841803701565,0.22526221862979284,27.0,0.23815210074544788,0.1377551020408163,False
6,5,Mario,0.07885985717911957,0.03722945813638054,0.14212737725702032,27.0,0.06378644114729924,0.1377551020408163,False
6,5,Marissa Jaret Winokur,0.11982096180520319,0.04503980150861111,0.1736761720053862,24.0,0.11988353079735552,0.12244897959183673,False
6,5,Cristian de la Fuente,0.18369206789462295,0.05471975117595127,0.2144502879012941,23.0,0.19941483966243373,0.11734693877551021,False
6,5,Shannon Elizabeth,0.057184601271398176,0.03107947950186814,0.11833301339851321,23.0,0.038514513875179526,0.11734693877551021,False
6,5,Marlee Matlin,0.053477694986468614,0.0296231517148961,0.11397560404873744,22.0,0.031611201283158495,0.11224489795918367,False
6,5,Priscilla Presley,0.018741057043039175,0.012840425170801988,0.047943460465144944,21.0,0.01044536011044831,0.10714285714285714,True
6,6,Kristi Yamaguchi,0.2756760343131328,0.06322535873733859,0.24451304600797155,30.0,0.30133961315360996,0.16666666666666666,False
6,6,Mario,0.08357893847859489,0.03802815490351683,0.1446458969160681,28.0,0.06445974641119231,0.15555555555555556,False
6,6,Cristian de la Fuente,0.19236342790200134,0.055011335662937845,0.21494779065211517,27.0,0.20151978640077037,0.15,False
6,6,Marissa Jaret Winokur,0.12663024309711202,0.04645618882992559,0.1771146712426661,26.0,0.1211489754731848,0.14444444444444443,False
6,6,Jason Taylor,0.22048286897505043,0.057769930738787445,0.22565908398199935,24.0,0.2406659431883711,0.13333333333333333,False
6,6,Shannon Elizabeth,0.06495364677379735,0.03203449571756098,0.12415485352446509,24.0,0.038921058345477814,0.13333333333333333,False
6,6,Marlee Matlin,0.0363148404603089,0.019101898161168605,0.07189914552578751,21.0,0.03194487702739361,0.11666666666666667,True
6,7,Jason Taylor,0.23447499995421014,0.058669558250407504,0.22853631409582356,27.5,0.2486076851175151,0.1779935275080906,False
6,7,Kristi Yamaguchi,0.284179034424677,0.06274973780994837,0.24478993178014488,27.0,0.31128352714903934,0.17475728155339806,False
6,7,Marissa Jaret Winokur,0.13756154251242367,0.04678609051503342,0.18190286203946515,26.0,0.1251467737716967,0.16828478964401294,False
6,7,Mario,0.09937448019400381,0.03687685518614976,0.14402800887743053,25.5,0.06658685531589958,0.1650485436893204,False
6,7,Shannon Elizabeth,0.047621848875331496,0.02142935421213679,0.08215709501162584,25.5,0.04020541539614288,0.1650485436893204,True
6,7,Cristian de la Fuente,0.1967880940393547,0.05479415031259557,0.20927149759253333,23.0,0.20816974324970636,0.1488673139158576,False
6,8,Cristian de la Fuente,0.21693801294047954,0.056504966202827266,0.21951768861044912,28.5,0.2168898914298686,0.21348314606741572,False
6,8,Kristi Yamaguchi,0.29945464055711335,0.06421410797386432,0.2505800549739211,27.5,0.32432307093868185,0.20599250936329588,False
6,8,Mario,0.07844267853755413,0.029060315068328017,0.11188012763040875,26.5,0.0693761523392867,0.19850187265917604,True
6,8,Jason Taylor,0.24721350448206167,0.05910594825233731,0.22828957670943886,26.0,0.259021762682819,0.1947565543071161,False
6,8,Marissa Jaret Winokur,0.15795116348279087,0.04389178429077319,0.1713074562371778,25.0,0.130389122609344,0.18726591760299627,False
6,9,Kristi Yamaguchi,0.33273245464468776,0.06538104907778786,0.2520341402705975,28.5,0.3485007092327635,0.2590909090909091,False
6,9,Cristian de la Fuente,0.24615071693637777,0.05515775560722913,0.21408073913877862,28.0,0.23305860039484208,0.2545454545454545,False
6,9,Jason Taylor,0.2777231095157414,0.0591841669781845,0.23022912539804363,27.5,0.27833131864599836,0.25,False
6,9,Marissa Jaret Winokur,0.14339371890318947,0.03910235550936301,0.1494890342588824,26.0,0.1401093717263962,0.23636363636363636,True
6,10,Kristi Yamaguchi,0.42737402816428816,0.05364234171146245,0.20605947152919185,30.0,0.4052849255171507,0.35502958579881655,False
6,10,Jason Taylor,0.3221442402669346,0.039847833520035736,0.15407615243437867,28.5,0.32368223294258025,0.33727810650887574,False
6,10,Cristian de la Fuente,0.25048173156877507,0.04523078287838626,0.17160021854527477,26.0,0.271032841540269,0.3076923076923077,False
7,1,Brooke Burke,0.2513226892166085,0.060964614401262766,0.23887118484989434,24.5,0.28909921750549017,0.09722222222222222,False
7,1,Toni Braxton,0.022970297452679787,0.02094138450181679,0.07788303882802944,22.5,0.006285141094072736,0.08928571428571429,False
7,1,Lance Bass,0.15871420059848132,0.051489175344483135,0.19947557508443214,21.5,0.17627225797558022,0.08531746031746032,False
7,1,Warren Sapp,0.2099363577310504,0.057412271941672935,0.22340267056850532,21.5,0.24108685255922035,0.08531746031746032,False
7,1,Misty May-Treanor,0.02618243618966344,0.022200204423353118,0.08340652122977053,21.0,0.011883913915655424,0.08333333333333333,False
7,1,Cody Linley,0.11082708752265351,0.04428267942798611,0.17125200071226612,20.5,0.1175742758974363,0.08134920634920635,False
7,1,Maurice Greene,0.06495263710032441,0.03443922894461857,0.1331422685014463,19.5,0.06174143690766123,0.07738095238095238,False
7,1,Kim Kardashian,0.01550962829093897,0.017254077442378817,0.06308988291842595,18.5,0.0007289794877663634,0.07341269841269842,False
7,1,Susan Lucci,0.0400883160708572,0.027484984765953086,0.10373320232183415,18.5,0.0320799379254817,0.07341269841269842,False
7,1,Ted McGinley,0.023849501334214485,0.021488580855361636,0.07914102085941926,18.5,0.011222819386888558,0.07341269841269842,True
7,1,Rocco DiSpirito,0.023337339023796033,0.021209716579330927,0.07805784248402094,17.5,0.011277205106542511,0.06944444444444445,False
7,1,Cloris Leachman,0.045397820130578435,0.02906610683343809,0.11059698846071325,16.0,0.0406568194438992,0.06349206349206349,False
7,1,Jeffrey Ross,0.006911689338152275,0.00890467412658486,0.02853979604953332,12.0,9.114279430534177e-05,0.047619047619047616,True
7,2,Brooke Burke,0.2541709837533952,0.06110227536167323,0.23671433532815211,24.0,0.29240750495808315,0.1085972850678733,False
7,2,Warren Sapp,0.21469006961486675,0.057386227036568066,0.22456597273468165,24.0,0.24384571374254976,0.1085972850678733,False
7,2,Toni Braxton,0.026176993260093977,0.022424338251638063,0.08264239607421557,23.0,0.006357064683485088,0.10407239819004525,False
7,2,Cody Linley,0.11339435671207719,0.0444569326415918,0.1712271788443468,21.0,0.11891972921638831,0.09502262443438914,False
7,2,Misty May-Treanor,0.027639239435603372,0.023138388497179658,0.0857663871025159,21.0,0.01201990668531455,0.09502262443438914,True
7,2,Susan Lucci,0.04479039298953547,0.029297526743920013,0.11027349131822449,21.0,0.032447042537644195,0.09502262443438914,False
7,2,Lance Bass,0.15948827521609543,0.05052665726344427,0.19940301983629144,20.0,0.1782894177047994,0.09049773755656108,False
7,2,Maurice Greene,0.06692893858986546,0.034587332151400356,0.13276692339992213,19.0,0.06244797088858699,0.08597285067873303,False
7,2,Kim Kardashian,0.00747495183197596,0.009027723035242,0.03013607265695173,17.0,0.0007373215155082037,0.07692307692307693,True
7,2,Rocco DiSpirito,0.033263278498604325,0.02144024305023453,0.08245896866228962,16.0,0.01140625504474784,0.07239819004524888,False
7,2,Cloris Leachman,0.051982520097884996,0.02851425107424222,0.10903485367917586,15.0,0.041122073022892495,0.06787330316742081,False
